Classificacao do Jogador,ID do Jogador,Idade,Gols,Assistencias,Chutes,Passes,Roubadas de Bola,Cartoes Amarelos,Cartoes Vermelhos,Minutos Jogados,Posse de Bola,Altura do Jogador (cm),Peso do Jogador (kg),Cidade Natal,Pe Dominante,Numero da Camisa
7.2,294,37,1,1,2,19,1,0,0,47,65.60589652,159,62,Lisboa,Esquerdo,40
2.9,295,21,0,0,0,22,1,0,0,59,60.84279433,175,59,Coimbra,Esquerdo,36
1.5,296,35,0,0,0,20,0,0,0,0,50.30843972,150,52,Braga,Ambidestro,21
7.87,297,35,2,0,1,23,1,0,0,109,61.06519289,172,78,Porto,Esquerdo,29
3.57,298,29,0,1,2,13,1,1,0,3,69.37684188,185,93,Faro,Ambidestro,13
5.23,299,34,1,1,0,23,1,1,0,37,56.83698215,172,95,Braga,Direito,95
4.71,300,34,0,0,4,16,1,0,0,85,50.42447846,168,54,Lisboa,Direito,77
3.87,301,38,0,0,3,32,0,0,0,27,54.01732961,165,79,Lisboa,Ambidestro,26
5.06,302,24,0,0,5,20,0,0,0,107,66.86100383,170,97,Lisboa,Esquerdo,16
4.89,303,22,0,0,5,19,1,0,0,6,68.97602773,195,85,Lisboa,Ambidestro,39
6.62,304,24,1,0,4,23,1,0,0,19,60.98079334,201,69,Porto,Ambidestro,43
4.02,305,28,0,0,2,22,1,0,0,80,55.02369036,161,67,Faro,Ambidestro,54
3.56,306,34,0,1,5,18,1,0,1,36,66.1217054,183,87,Faro,Esquerdo,70
4.62,307,34,0,0,5,18,0,0,0,85,50.7937604,197,78,Faro,Esquerdo,94
2.16,308,31,0,0,2,25,0,1,0,44,54.64929717,169,86,Coimbra,Ambidestro,24
11.71,309,37,2,1,4,28,2,0,0,95,61.82745403,174,74,Lisboa,Ambidestro,29
5.29,310,23,0,0,3,19,2,0,0,94,65.82724142,153,96,Porto,Direito,1
3.48,311,34,0,0,2,23,1,0,0,2,61.74734984,201,54,Faro,Direito,10
2.8,312,30,0,0,2,20,0,0,0,15,67.2025301,177,86,Braga,Esquerdo,57
3.07,313,22,0,0,1,24,1,1,0,117,69.97241378,209,88,Coimbra,Direito,72
6.95,314,30,1,0,4,27,1,0,0,36,60.2256522,150,94,Coimbra,Direito,58
6.13,315,21,1,0,4,23,0,0,0,56,51.09151567,196,80,Lisboa,Esquerdo,68
4.58,316,30,0,0,2,15,3,0,0,8,65.83542768,153,87,Lisboa,Esquerdo,50
6.42,317,36,1,0,3,25,1,0,0,40,63.40365973,191,58,Braga,Ambidestro,41
4.72,318,21,1,0,0,20,1,0,0,43,66.5893254,198,90,Braga,Esquerdo,73
4.6,319,33,0,0,2,15,2,0,0,107,55.53626121,165,61,Lisboa,Esquerdo,62
7.12,320,21,1,2,0,18,0,0,0,81,54.48164902,175,62,Braga,Esquerdo,23
6.31,321,27,1,0,3,24,0,0,0,112,67.44534073,151,88,Faro,Ambidestro,24
3.58,322,38,0,0,2,22,1,0,0,28,54.64524271,185,93,Coimbra,Ambidestro,16
5.14,323,27,0,1,2,18,1,0,0,48,63.7074618,194,54,Porto,Direito,34
6.29,324,30,1,0,5,19,0,0,0,20,67.57139432,151,67,Faro,Direito,87
4.35,325,23,1,0,1,13,0,0,0,74,58.67261695,207,83,Faro,Ambidestro,24
3.62,326,18,0,0,3,27,0,0,0,27,54.65169524,197,63,Lisboa,Ambidestro,23
4.39,327,19,0,0,3,19,1,0,0,71,65.08598032,165,67,Lisboa,Ambidestro,53
8.34,328,28,0,2,5,22,1,0,0,42,68.546404,179,73,Coimbra,Ambidestro,21
5.97,329,33,0,0,6,27,0,0,0,112,68.4765688,197,59,Coimbra,Ambidestro,47
5.54,330,18,1,0,2,25,1,1,0,108,68.75326857,201,70,Coimbra,Esquerdo,96
4.99,331,31,0,0,5,19,0,0,0,103,68.23234126,179,71,Faro,Esquerdo,7
5.59,332,32,1,0,1,20,1,0,0,96,59.33744984,203,63,Porto,Esquerdo,41
2.59,333,36,0,0,2,13,0,0,0,32,67.76532376,178,93,Lisboa,Esquerdo,71
7.43,334,19,0,1,6,21,3,1,0,27,55.29915023,175,51,Porto,Ambidestro,24
5.14,335,38,1,0,1,19,1,0,0,42,63.5603354,193,66,Faro,Direito,60
3.97,336,36,0,0,2,18,1,0,0,96,57.24057336,199,93,Porto,Direito,9
3.8,337,24,0,1,0,16,1,0,0,22,61.28471204,208,68,Porto,Esquerdo,45
3.93,338,20,0,0,4,26,1,1,0,49,52.100634,186,77,Braga,Esquerdo,47
6.85,339,31,2,0,1,21,1,0,0,5,56.09275111,193,63,Porto,Ambidestro,74
4.97,340,20,0,1,2,21,0,0,0,87,69.43124375,157,93,Lisboa,Ambidestro,64
3.52,341,24,0,0,1,16,1,0,0,110,60.24529671,180,82,Porto,Ambidestro,26
3.82,342,27,0,0,2,16,1,0,0,81,64.61559707,168,66,Braga,Direito,28
6.96,343,39,1,0,5,23,0,0,0,81,63.43207615,197,70,Faro,Direito,35
7.13,344,31,1,1,3,24,0,0,0,40,59.18636976,160,73,Coimbra,Esquerdo,18
6.36,345,32,0,2,2,18,1,0,0,18,61.14115093,173,55,Faro,Esquerdo,43
4.57,346,18,0,1,1,22,1,0,0,15,64.6578564,198,96,Porto,Ambidestro,46
7.21,347,28,2,0,3,23,1,1,0,41,51.37325043,200,90,Coimbra,Esquerdo,87
0.51,348,28,0,0,2,24,1,0,1,1,60.42254135,171,76,Porto,Ambidestro,60
6.74,349,25,1,1,2,16,1,0,0,22,56.09861562,160,90,Braga,Ambidestro,71
-2.29,350,30,0,0,1,21,2,0,2,17,61.4310381,156,75,Braga,Esquerdo,6
4.43,351,25,0,1,2,21,0,0,0,30,62.88500043,197,82,Faro,Direito,46
6.35,352,20,1,1,0,19,1,0,0,76,56.62018858,161,76,Braga,Direito,71
6.57,353,29,1,0,6,18,0,0,0,7,61.19903649,192,72,Lisboa,Esquerdo,72
5.35,354,30,0,0,5,19,1,0,0,64,66.87824635,161,60,Lisboa,Ambidestro,54
3.76,355,33,0,0,3,12,1,0,0,38,64.63967276,176,87,Faro,Ambidestro,39
5.26,356,28,0,0,3,27,2,0,0,52,57.93152589,195,87,Porto,Esquerdo,27
4.1,357,35,0,1,0,15,1,0,0,54,69.76016124,174,53,Porto,Esquerdo,7
6.3,358,22,1,0,3,26,0,0,0,103,63.77683913,191,69,Porto,Ambidestro,63
4.8,359,20,1,0,0,25,1,0,0,37,54.31475736,185,60,Coimbra,Esquerdo,42
5.3,360,37,0,0,4,26,1,0,0,76,66.9272068,178,60,Faro,Esquerdo,37
4.66,361,18,0,1,2,23,1,1,0,86,59.45059,200,92,Lisboa,Esquerdo,78
3.7,362,29,0,0,3,22,0,0,0,60,60.47703262,154,59,Coimbra,Direito,78
2.51,363,39,0,0,1,20,0,0,0,44,64.14082846,162,90,Lisboa,Direito,7
1.49,364,21,0,0,0,12,0,0,0,40,56.04124367,199,73,Lisboa,Direito,38
7,365,38,0,2,1,22,3,1,0,87,57.97633673,167,63,Braga,Ambidestro,53
4.29,366,30,0,1,1,23,0,0,0,64,60.61028314,177,61,Faro,Ambidestro,93
3.88,367,20,0,1,0,19,1,0,0,19,57.16998467,189,51,Braga,Ambidestro,2
6.01,368,22,0,2,1,15,1,0,0,64,52.5263678,190,86,Porto,Esquerdo,8
8.96,369,23,2,0,4,22,2,1,0,106,57.37664412,207,69,Faro,Esquerdo,60
1.37,370,38,0,0,0,12,0,0,0,10,68.25368947,158,85,Porto,Esquerdo,89
3.96,371,32,0,0,2,26,1,0,0,33,68.6879368,185,69,Faro,Direito,66
5.94,372,19,0,0,6,16,2,0,0,28,50.96599293,179,87,Braga,Esquerdo,16
7.94,373,30,1,0,3,22,3,0,0,70,65.57369828,193,59,Porto,Esquerdo,86
5.68,374,35,1,0,2,25,0,0,0,92,66.11377967,184,60,Coimbra,Ambidestro,35
2.52,375,25,0,0,0,16,1,0,0,44,65.388658,156,63,Faro,Direito,98
5.8,376,18,1,0,1,25,1,0,0,78,69.99819868,155,99,Porto,Esquerdo,5
5.61,377,26,0,1,2,19,2,0,0,13,65.4834327,179,89,Lisboa,Esquerdo,20
6.43,378,22,1,1,0,16,2,0,0,25,51.66776502,161,83,Faro,Direito,27
6.16,379,39,1,1,1,13,1,0,0,29,56.79289525,154,57,Coimbra,Esquerdo,46
2.75,380,29,0,0,2,21,0,0,0,9,62.68097102,183,70,Braga,Ambidestro,60
3.81,381,32,0,0,2,26,0,0,0,99,68.26749689,179,91,Lisboa,Direito,1
6.86,382,28,1,1,2,15,1,0,0,33,63.90011978,193,83,Coimbra,Ambidestro,45
4.88,383,29,0,1,1,21,1,0,0,65,58.96749116,175,56,Porto,Direito,3
3.18,384,22,0,0,2,11,1,0,0,48,53.07737279,168,86,Porto,Ambidestro,89
5.73,385,31,1,0,1,17,2,0,0,41,63.88727816,165,72,Coimbra,Direito,27
3.11,386,31,0,0,1,18,1,0,0,50,59.11552415,157,63,Faro,Direito,21
5.87,387,19,0,0,5,21,1,0,0,118,63.99736502,179,62,Porto,Direito,28
6.29,388,23,2,0,0,18,1,0,0,13,57.78637913,157,53,Lisboa,Esquerdo,87
7.64,389,26,1,0,5,22,1,0,0,88,60.77560174,153,75,Porto,Esquerdo,4
4.25,390,23,1,0,1,20,0,0,0,16,61.97406852,167,60,Coimbra,Direito,16
7.2,391,31,1,0,3,19,2,0,0,82,66.46290625,205,97,Braga,Esquerdo,50
2.17,392,21,0,0,0,22,0,0,0,47,67.76251932,180,58,Coimbra,Direito,54
4.93,393,37,0,0,3,17,2,0,0,78,52.94750187,199,79,Porto,Esquerdo,38
3.23,394,28,0,0,0,27,1,0,0,72,58.40080228,181,86,Faro,Direito,91
3.59,395,27,0,0,2,21,1,0,0,22,65.2657179,178,50,Faro,Ambidestro,91
6.7,396,37,1,0,3,15,2,0,0,51,62.5132765,151,73,Porto,Ambidestro,35
2.29,397,39,0,0,1,20,0,0,0,15,66.38055194,197,52,Braga,Direito,65
5.88,398,24,0,1,5,16,0,0,0,63,55.22047705,154,68,Lisboa,Ambidestro,33
4.75,399,18,0,0,4,30,0,0,0,82,56.29467823,164,84,Faro,Direito,34
4.48,400,20,0,0,4,14,1,0,0,47,68.48894422,156,73,Faro,Esquerdo,64
4.25,401,38,1,0,1,23,1,1,0,36,59.89179234,203,53,Braga,Esquerdo,10
5.13,402,24,0,1,3,28,0,0,0,24,52.58515773,163,54,Braga,Esquerdo,52
2.35,403,28,0,0,0,22,2,1,0,29,61.16662851,207,62,Braga,Ambidestro,95
3.97,404,31,0,0,2,19,1,0,0,80,65.30266229,158,56,Porto,Ambidestro,38
3.15,405,19,0,0,3,24,1,1,0,7,69.14676658,180,86,Faro,Ambidestro,24
2.63,406,20,0,0,2,16,0,0,0,23,63.85959979,162,80,Coimbra,Direito,57
8.41,407,35,2,0,2,26,1,0,0,100,57.48910611,154,74,Porto,Esquerdo,76
8.58,408,28,2,0,2,24,2,0,0,56,51.63210725,178,96,Faro,Ambidestro,17
2.09,409,28,0,0,0,19,0,0,0,62,61.94231827,205,76,Porto,Esquerdo,95
8.53,410,31,1,0,7,19,2,0,0,6,62.60433855,166,86,Faro,Ambidestro,49
3.29,411,36,0,0,1,24,1,0,0,36,58.94547723,179,58,Lisboa,Esquerdo,9
7.27,412,29,1,0,0,22,4,0,0,104,50.75243394,171,55,Faro,Direito,46
5.9,413,22,1,1,2,24,0,1,0,60,69.95901644,205,95,Lisboa,Ambidestro,94
3.74,414,37,0,0,0,23,2,0,0,63,66.84180595,207,97,Coimbra,Direito,22
5.36,415,27,1,0,2,19,0,0,0,95,61.61397469,168,68,Porto,Esquerdo,65
5.36,416,23,0,0,4,28,1,0,0,85,55.2689181,170,67,Braga,Direito,26
3.79,417,29,1,0,0,19,0,0,0,31,58.22545412,195,68,Braga,Direito,4
3.99,418,22,0,0,2,24,1,0,0,56,62.77643031,182,92,Braga,Esquerdo,8
6.3,419,29,1,0,7,11,0,1,0,84,54.65273706,182,73,Braga,Ambidestro,16
6.27,420,39,0,0,4,21,3,0,0,68,55.27495744,178,58,Coimbra,Esquerdo,42
8.33,421,33,1,1,2,21,2,0,0,103,52.44569449,151,72,Faro,Direito,11
6.74,422,32,0,1,2,25,3,0,0,38,56.88588031,198,98,Coimbra,Direito,70
4.88,423,27,1,0,1,16,0,0,0,108,68.1309124,156,87,Braga,Esquerdo,35
5.88,424,23,1,0,1,16,2,0,0,68,61.6204657,194,79,Braga,Esquerdo,74
3.8,425,21,1,0,0,15,0,0,0,49,63.95287711,188,56,Faro,Direito,51
7.22,426,22,0,1,3,25,2,0,0,107,67.85039873,202,58,Lisboa,Esquerdo,19
4.37,427,27,1,0,1,20,0,0,0,37,55.69213454,162,59,Porto,Ambidestro,26
3.49,428,24,0,0,2,16,1,0,0,41,64.46743556,198,67,Coimbra,Esquerdo,17
4.18,429,30,0,0,1,22,2,0,0,72,58.4553287,185,58,Faro,Direito,91
4.65,430,25,0,0,2,19,2,0,0,73,69.46734883,205,67,Braga,Ambidestro,46
8.08,431,26,1,1,4,29,0,0,0,67,57.60340824,197,55,Braga,Direito,19
10.49,432,18,3,0,3,22,2,1,0,113,54.42401128,182,78,Braga,Esquerdo,28
6.43,433,38,1,0,1,15,3,0,0,66,53.00300212,179,90,Faro,Ambidestro,90
6.82,434,36,2,0,0,26,1,0,0,14,69.88025912,164,58,Lisboa,Ambidestro,38
9.04,435,27,2,0,4,16,1,0,0,111,61.27762046,176,66,Porto,Direito,39
4.91,436,23,1,0,2,26,0,0,0,10,52.44603748,206,76,Lisboa,Direito,36
4.52,437,33,0,0,0,21,3,0,0,86,65.38407958,188,80,Braga,Direito,12
4.04,438,25,1,0,1,20,0,0,0,0,54.30077151,186,63,Porto,Ambidestro,82
4.02,439,33,0,0,4,14,1,0,0,7,56.13089729,154,89,Faro,Esquerdo,44
5.15,440,30,0,0,3,18,2,0,0,99,52.28570227,200,57,Lisboa,Direito,25
3.41,441,20,0,0,3,17,0,0,0,63,53.44463145,198,57,Lisboa,Direito,47
6.67,442,22,0,1,6,16,1,0,0,9,59.74766481,173,88,Coimbra,Ambidestro,11
2.76,443,34,1,0,3,22,0,0,1,79,50.52375704,192,72,Lisboa,Ambidestro,68
3.95,444,31,0,1,1,26,0,0,0,10,56.78195647,194,87,Porto,Esquerdo,43
6.68,445,33,1,0,3,23,2,0,0,1,62.45974989,183,61,Porto,Ambidestro,47
10.95,446,28,4,0,2,22,0,0,0,18,69.92268855,189,99,Coimbra,Direito,15
6.25,447,19,1,0,2,11,2,0,0,77,66.04410835,173,67,Coimbra,Ambidestro,27
4.33,448,22,1,0,0,17,0,0,0,108,58.19022996,171,83,Braga,Esquerdo,61
3.66,449,39,0,0,2,24,0,0,0,102,60.77999182,180,71,Lisboa,Ambidestro,3
10.72,450,37,4,0,1,18,1,0,0,3,59.69125593,153,56,Lisboa,Direito,81
5.96,451,27,1,0,2,16,1,0,0,106,58.1114144,152,75,Lisboa,Esquerdo,84
4.38,452,29,0,0,2,25,1,0,0,90,68.37184752,182,94,Coimbra,Ambidestro,82
4.86,453,24,0,0,3,20,2,0,0,54,51.42226659,169,82,Braga,Ambidestro,52
5.53,454,32,0,1,2,21,1,0,0,83,59.2297367,193,77,Lisboa,Esquerdo,96
8.74,455,27,1,2,2,24,1,0,0,30,58.77004093,154,82,Braga,Esquerdo,58
3.93,456,18,0,0,2,25,1,0,0,44,61.39299438,196,77,Braga,Esquerdo,32
5.29,457,37,0,1,5,18,1,1,0,18,54.04963487,188,50,Lisboa,Esquerdo,6
5.59,458,26,1,0,3,24,0,0,0,37,57.8984923,184,59,Lisboa,Direito,23
3.97,459,37,0,0,2,18,2,0,0,14,55.34814038,156,67,Porto,Direito,74
9.04,460,22,2,0,4,16,1,0,0,104,66.8761875,188,83,Faro,Direito,83
4.64,461,39,1,0,2,22,1,1,0,19,67.89898569,175,73,Faro,Esquerdo,82
7.39,462,33,0,1,2,26,3,0,0,114,53.54458218,172,69,Coimbra,Direito,72
3.33,463,22,0,0,2,19,1,0,0,12,58.45956275,182,55,Porto,Direito,36
3.9,464,23,0,0,2,18,1,0,0,93,52.77787778,155,69,Porto,Ambidestro,17
4.69,465,36,0,1,2,15,1,0,0,10,65.66607963,202,55,Lisboa,Direito,30
3.76,466,38,0,0,1,19,1,0,0,114,65.87056644,179,97,Lisboa,Esquerdo,7
3.29,467,18,0,0,3,24,0,1,0,107,69.69048035,168,80,Coimbra,Esquerdo,75
6.67,468,31,1,0,4,14,1,0,0,81,59.93366424,169,70,Lisboa,Direito,2
6.52,469,28,0,1,5,20,1,0,0,29,58.21563403,164,68,Coimbra,Ambidestro,61
4.58,470,30,1,0,2,13,0,0,0,40,59.86270817,208,85,Porto,Esquerdo,13
7.69,471,34,1,1,4,24,0,0,0,55,53.47829299,170,79,Lisboa,Esquerdo,24
3.97,472,27,0,0,2,28,1,0,0,39,54.37023128,169,74,Lisboa,Ambidestro,25
3.5,473,39,0,1,3,16,0,1,0,17,56.14564477,155,64,Faro,Direito,99
3.84,474,27,0,0,3,16,1,0,0,39,51.16063222,194,84,Lisboa,Ambidestro,65
4.76,475,20,2,0,2,22,1,0,1,35,66.62094361,188,59,Lisboa,Ambidestro,79
3.45,476,34,0,1,0,24,1,1,0,61,54.45034536,208,91,Faro,Esquerdo,31
6.24,477,21,0,1,1,26,2,0,0,115,58.43274615,194,89,Faro,Direito,25
4.77,478,18,0,0,3,23,2,0,0,25,51.49956871,192,71,Lisboa,Ambidestro,8
4.05,479,18,0,1,1,19,0,0,0,55,64.00958854,179,64,Lisboa,Ambidestro,90
10.58,480,31,2,0,5,23,2,0,0,111,60.70669356,197,53,Braga,Esquerdo,70
8.02,481,33,0,2,3,12,2,0,0,100,68.26533814,184,84,Porto,Esquerdo,13
4.55,482,29,0,0,4,23,1,0,0,1,69.28016153,172,70,Coimbra,Direito,61
4.98,483,27,1,0,1,22,1,0,0,12,57.72395946,183,82,Braga,Direito,37
3.48,484,26,0,1,4,13,2,0,1,31,67.49745196,163,65,Braga,Direito,72
6.97,485,28,0,1,3,19,2,0,0,115,65.89240015,150,65,Coimbra,Direito,90
1.91,486,36,0,1,0,24,1,0,1,110,59.49050827,202,76,Lisboa,Direito,83
3.21,487,36,0,0,2,20,4,0,1,94,62.61074261,186,77,Braga,Esquerdo,59
2.46,488,27,0,0,1,19,0,0,0,45,63.69866166,174,58,Braga,Ambidestro,14
2.83,489,23,0,0,3,23,3,0,1,60,57.93280142,150,93,Lisboa,Esquerdo,78
8.4,490,35,1,1,4,24,1,0,0,43,64.55919543,182,74,Braga,Direito,1
3.26,491,21,0,0,2,11,1,0,0,48,61.42347683,202,73,Braga,Esquerdo,69
5.25,492,28,0,1,3,16,1,0,0,15,62.40002524,199,84,Braga,Direito,17
8.28,493,34,2,1,1,15,0,0,0,100,69.55177379,183,76,Porto,Direito,38
7.23,494,18,1,1,2,25,0,0,0,106,59.19316656,208,95,Faro,Ambidestro,73
3.07,495,32,0,0,0,17,1,0,0,108,62.39235953,190,65,Braga,Ambidestro,62
3.28,496,28,0,0,0,22,1,0,0,117,50.28989112,170,66,Coimbra,Ambidestro,98
4.9,497,37,1,0,2,14,0,0,0,62,68.07041726,165,53,Braga,Ambidestro,98
4.7,498,30,0,1,1,26,0,0,0,91,63.79004369,194,61,Coimbra,Ambidestro,64
5.6,499,35,1,0,2,15,1,0,0,71,56.28372747,189,68,Coimbra,Direito,87
9.46,500,30,1,1,2,21,4,0,0,62,59.30173168,189,69,Braga,Ambidestro,97
3.61,501,19,0,0,1,26,1,0,0,49,69.81848743,196,69,Coimbra,Direito,84
5.79,502,27,0,1,4,20,1,0,0,0,59.25255693,195,55,Lisboa,Esquerdo,75
2.96,503,31,1,0,2,17,1,0,1,105,53.42349355,187,53,Lisboa,Ambidestro,56
10.3,504,38,2,2,1,16,1,0,0,82,61.82042255,174,60,Lisboa,Ambidestro,40
3.67,505,37,0,1,0,21,2,1,0,5,67.80860707,207,71,Porto,Direito,63
8.19,506,34,2,0,3,23,0,0,0,110,62.0395288,157,75,Porto,Esquerdo,22
6.3,507,22,0,1,3,18,2,0,0,58,52.08158874,182,52,Porto,Direito,69
6.78,508,39,2,0,1,10,1,0,0,51,65.70825676,207,74,Porto,Direito,79
2.67,509,28,0,0,1,19,0,0,0,78,56.91752219,161,72,Porto,Direito,6
5.14,510,33,1,0,2,16,0,0,0,87,61.12147826,209,84,Faro,Esquerdo,13
4.87,511,33,0,0,3,25,2,0,0,13,60.79248169,199,96,Porto,Direito,31
4.64,512,24,0,0,1,15,3,0,0,87,56.01793072,166,81,Porto,Direito,40
7,513,38,1,0,5,24,2,1,0,32,63.82032937,158,58,Faro,Direito,96
3.35,514,37,0,0,1,14,2,0,0,7,69.1840317,151,82,Coimbra,Ambidestro,9
5.35,515,28,1,0,2,28,0,0,0,31,69.43698308,182,93,Coimbra,Esquerdo,97
5.1,516,28,0,1,2,21,0,0,0,103,69.11457422,209,74,Faro,Direito,87
3.51,517,34,1,1,2,13,0,0,1,99,53.89953742,158,62,Braga,Ambidestro,77
3.79,518,21,0,0,2,17,2,0,0,2,52.54445502,186,70,Faro,Direito,58
7.65,519,24,3,0,0,15,0,0,0,44,53.2248174,170,64,Porto,Ambidestro,48
5.67,520,34,1,0,2,21,1,0,0,28,68.8212496,165,63,Lisboa,Ambidestro,44
4.07,521,26,0,0,1,16,2,0,0,103,51.34070545,175,74,Lisboa,Esquerdo,94
8.49,522,39,2,0,0,23,3,0,0,83,54.92290885,173,75,Lisboa,Esquerdo,47
5.08,523,22,0,0,5,21,0,0,0,115,57.25528328,160,63,Lisboa,Direito,61
4.7,524,18,0,0,2,19,2,0,0,97,53.84267958,160,61,Coimbra,Direito,43
7.73,525,36,1,1,4,17,1,0,0,6,63.48653549,172,56,Porto,Ambidestro,98
4.81,526,18,1,1,2,10,0,1,0,19,64.79028468,188,61,Porto,Direito,84
4.19,527,30,0,0,2,24,1,0,0,81,61.28046775,187,95,Lisboa,Direito,59
3.8,528,22,0,0,0,18,2,0,0,113,56.03700822,150,93,Braga,Direito,28
1.1,529,21,0,0,4,21,1,1,1,84,64.63936505,200,65,Faro,Ambidestro,48
7.47,530,24,1,1,2,12,2,0,0,35,68.12576581,198,54,Coimbra,Direito,8
4.97,531,22,0,2,0,20,0,0,0,52,54.09689114,174,74,Coimbra,Esquerdo,85
6.07,532,22,1,0,1,24,2,0,0,38,65.73830183,174,90,Coimbra,Ambidestro,98
4.73,533,18,0,0,3,21,2,0,0,14,66.22098173,157,78,Braga,Direito,87
7.34,534,34,1,1,2,25,0,0,0,113,64.99202647,158,63,Lisboa,Direito,35
2.93,535,26,1,0,0,22,0,1,0,36,53.40448353,160,58,Braga,Ambidestro,31
7.17,536,21,1,0,2,23,2,0,0,114,66.51540319,207,51,Lisboa,Direito,80
4.71,537,35,0,0,3,20,2,0,0,19,64.87731563,161,79,Faro,Direito,94
1.56,538,21,0,0,0,16,1,1,0,47,67.22184835,195,68,Faro,Direito,53
-1.48,539,33,0,0,0,17,0,0,1,1,66.41662736,186,51,Braga,Esquerdo,94
4.25,540,29,0,1,1,21,0,0,0,61,68.73864282,157,52,Porto,Ambidestro,62
5.78,541,28,0,1,2,10,3,0,0,3,65.89382165,185,81,Lisboa,Direito,91
4.94,542,18,0,0,4,28,1,0,0,38,52.77619906,188,98,Porto,Direito,90
4.41,543,34,1,0,1,16,0,0,0,56,64.69480917,192,81,Lisboa,Esquerdo,35
5.59,544,21,1,0,0,29,1,0,0,107,54.62558693,189,84,Coimbra,Ambidestro,96
6.78,545,31,0,1,3,21,2,0,0,89,58.87457597,195,93,Braga,Direito,91
2.25,546,35,0,0,2,13,0,0,0,7,54.16310084,161,90,Porto,Ambidestro,32
4.97,547,28,1,0,2,22,0,0,0,40,53.40857313,169,97,Porto,Direito,76
1.15,548,27,0,0,1,20,0,1,0,4,61.83816003,157,73,Faro,Esquerdo,64
2.58,549,19,0,0,2,17,0,0,0,7,67.26540885,174,73,Porto,Direito,41
7.13,550,39,1,0,3,29,1,0,0,96,68.04713962,185,60,Porto,Esquerdo,45
6.6,551,23,0,1,2,22,2,0,0,114,64.71687009,206,62,Coimbra,Ambidestro,85
4.36,552,33,0,0,2,21,1,0,0,110,69.79105749,151,96,Porto,Direito,23
4.36,553,29,0,0,2,25,2,0,0,6,66.17418004,177,97,Lisboa,Direito,61
3.36,554,26,0,1,5,27,0,0,1,46,63.08617051,187,56,Porto,Direito,91
5.83,555,31,0,0,3,17,3,0,0,89,63.59423717,169,98,Coimbra,Ambidestro,16
5.96,556,18,1,0,3,20,0,0,0,102,60.61479872,151,82,Lisboa,Direito,43
5.14,557,20,1,0,2,17,0,0,0,93,51.75986238,190,53,Braga,Direito,17
1.94,558,31,0,0,1,13,0,0,0,12,68.79705673,191,89,Braga,Direito,67
3.92,559,29,0,0,2,20,1,0,0,75,59.43641884,150,63,Braga,Esquerdo,5
4.73,560,34,0,1,0,12,2,0,0,79,57.3286291,188,84,Braga,Direito,89
2.95,561,32,0,0,1,19,1,0,0,15,67.46469399,174,95,Braga,Direito,12
3.37,562,34,0,0,3,18,0,0,0,38,65.20610769,187,90,Braga,Ambidestro,22
4.44,563,37,0,0,2,23,2,0,0,38,57.09906623,169,86,Braga,Direito,63
2.14,564,38,0,1,1,16,0,2,0,82,66.15288689,205,82,Lisboa,Ambidestro,15
5.77,565,22,1,0,1,25,1,0,0,92,55.28231153,185,73,Porto,Ambidestro,20
3.83,566,35,1,0,0,22,0,0,0,23,53.84926447,201,81,Braga,Ambidestro,91
4.82,567,18,1,0,0,22,1,0,0,46,63.24456582,202,93,Braga,Ambidestro,86
2.81,568,28,0,0,1,20,1,0,0,0,61.3415753,193,60,Porto,Direito,14
1.18,569,27,0,0,0,14,0,1,0,98,66.69253726,191,98,Lisboa,Ambidestro,22
4.28,570,24,0,1,0,21,1,0,0,61,52.61257403,200,54,Faro,Direito,8
2.22,571,33,0,0,1,21,0,0,0,6,62.24685813,193,54,Coimbra,Esquerdo,34
8.6,572,31,2,0,4,23,1,0,0,11,65.50589979,199,84,Faro,Direito,92
9.26,573,39,2,0,2,20,3,0,0,74,53.93237338,156,71,Lisboa,Esquerdo,35
2.81,574,39,0,0,1,18,1,0,0,10,62.99551666,184,84,Faro,Ambidestro,35
11.72,575,33,2,1,5,18,3,0,0,24,51.94695407,182,81,Braga,Direito,85
4.94,576,27,2,0,2,25,2,1,1,82,60.40130899,161,83,Braga,Direito,43
8.27,577,36,0,2,3,21,2,0,0,78,67.33097141,175,80,Porto,Ambidestro,23
7.05,578,38,1,1,1,21,1,0,0,94,51.24043163,201,50,Coimbra,Ambidestro,6
4.24,579,19,0,2,1,12,3,0,1,63,51.93170178,193,52,Porto,Ambidestro,36
1.31,580,24,1,0,0,16,0,0,1,101,66.66789849,176,81,Faro,Ambidestro,2
3,581,30,0,0,3,15,0,0,0,9,67.84491029,194,93,Lisboa,Ambidestro,44
1.36,582,32,0,0,1,14,0,1,0,68,58.95998731,155,92,Porto,Ambidestro,20
2.34,583,31,0,0,2,20,3,0,1,74,62.76356421,196,91,Faro,Ambidestro,83
5.23,584,30,1,0,1,27,0,0,0,98,55.93249118,191,55,Coimbra,Ambidestro,75
6.29,585,38,1,0,1,25,2,0,0,60,64.10282514,207,97,Braga,Ambidestro,24
7.7,586,22,1,1,3,13,1,0,0,90,60.30444049,165,84,Faro,Direito,75
3.79,587,33,0,0,2,19,1,0,0,58,66.11128899,205,55,Lisboa,Direito,85
3.12,588,39,0,0,2,23,0,0,0,47,58.08075989,151,54,Lisboa,Esquerdo,78
9.5,589,26,1,0,3,35,4,0,0,112,51.70323506,171,95,Braga,Ambidestro,86
