Risco de Lesao,ID do Jogador,Idade,Lesoes Anteriores,Intensidade do Jogo,Posicao Jogada,Minutos Jogados,Tempo de Recuperacao,Metricas Fisicas,Carga de Treinamento,Condicoes Climaticas,Tipo de Partida,Qualidade da Equipe Medica,Altura do Jogador (cm),Peso do Jogador (kg),Cidade Natal,Numero de Fans nas Redes Sociais,Numero de Anos no Clube
0.41372933,212,28,0,High,Midfielder,2,2,1.483961331,60.13631586,Snowy,Cup,6.25297625,168,91,Lisboa,966256,1
0.306579081,213,18,0,Low,Midfielder,57,2,4.663848284,40.76939278,Windy,Cup,5.104673846,184,71,Lisboa,330431,6
0.315576987,214,25,0,Low,Forward,80,2,3.554316795,87.69316954,Windy,Cup,7.302409204,151,66,Braga,992900,9
0.341647714,215,35,0,Low,Goalkeeper,14,2,0.975018639,52.69868209,Clear,Friendly,4.133459778,179,58,Coimbra,326549,9
0.435995054,216,23,1,Low,Midfielder,58,2,7.623867612,70.75112794,Rainy,Cup,3.06503913,166,80,Lisboa,595066,2
0.408481314,217,20,1,Medium,Forward,38,3,5.425738623,58.56788866,Rainy,Friendly,4.601488231,192,75,Braga,335033,5
0.180333066,218,18,1,Low,Defender,4,3,8.588936762,64.04995365,Clear,Friendly,8.122667542,172,52,Braga,165437,2
0.545438048,219,22,2,High,Midfielder,46,4,8.751216676,38.86693877,Snowy,Friendly,4.236001312,167,62,Porto,369412,5
0.54202875,220,29,1,High,Goalkeeper,75,3,4.251613476,41.40213269,Windy,Cup,6.359122358,175,99,Braga,631911,4
0.432312448,221,28,1,Medium,Forward,97,4,4.478280338,33.65151907,Snowy,Cup,7.066033022,200,85,Faro,879244,5
0.458612275,222,38,1,Low,Forward,40,2,7.196725125,26.86479681,Clear,League,3.712690033,197,90,Lisboa,893465,1
0.245730473,223,26,0,Low,Midfielder,34,4,9.659547502,42.83253087,Rainy,Friendly,4.857915957,168,85,Coimbra,54537,7
0.405552424,224,23,1,Medium,Midfielder,28,4,5.643903964,72.5105619,Windy,League,3.263244936,156,99,Lisboa,659236,4
0.466006302,225,22,2,Medium,Goalkeeper,58,1,5.806896865,38.32852868,Snowy,Friendly,8.892854163,205,66,Porto,90413,3
0.383766119,226,21,1,Medium,Goalkeeper,36,1,7.528534489,53.07345724,Windy,League,8.473191628,159,53,Coimbra,476738,7
0.3726637,227,38,0,Medium,Goalkeeper,58,4,6.644204387,41.49564649,Clear,Cup,6.653411939,156,69,Faro,898700,8
0.396443185,228,20,2,Low,Defender,49,3,5.959685009,55.61983702,Clear,Cup,4.57007443,191,66,Faro,625341,8
0.513017509,229,24,2,Medium,Midfielder,104,4,5.079857865,43.99664027,Snowy,Friendly,5.798638471,199,59,Porto,771217,9
0.679146399,230,37,2,Medium,Forward,55,1,4.429780921,59.88036747,Snowy,League,2.603704297,183,60,Lisboa,469604,7
0.432613995,231,29,0,Medium,Midfielder,97,3,6.169863593,44.58041536,Windy,Friendly,6.295335686,150,76,Porto,98159,7
0.337566099,232,18,0,High,Defender,38,3,6.546409526,36.10362821,Rainy,Cup,8.325813742,198,81,Faro,247805,5
0.502724782,233,25,0,High,Goalkeeper,32,1,7.516227565,33.91988771,Snowy,League,5.228993225,194,63,Lisboa,668095,6
0.659391308,234,34,0,High,Forward,116,3,8.706419683,68.28405374,Clear,Cup,2.480367307,198,81,Lisboa,146430,5
0.321799726,235,26,1,Medium,Forward,29,3,3.730154646,44.59881325,Rainy,Cup,8.680598404,175,84,Faro,72517,6
0.480856246,236,32,2,Low,Goalkeeper,62,2,5.834872301,38.09077027,Clear,Friendly,5.367311525,203,87,Coimbra,903585,7
0.495625638,237,35,0,Low,Midfielder,30,1,5.828046257,32.04677496,Snowy,Friendly,0.153404965,198,63,Coimbra,181022,6
0.393907245,238,34,0,Medium,Goalkeeper,69,2,3.627051139,39.74744442,Snowy,League,8.524052816,208,86,Porto,34300,3
0.745023094,239,32,1,High,Goalkeeper,74,1,4.714371091,46.66282244,Rainy,League,1.302634329,175,92,Porto,525108,3
0.578254162,240,22,1,High,Forward,16,1,5.99196086,37.06222473,Clear,Friendly,3.007144822,161,98,Coimbra,902927,6
0.593921729,241,22,1,High,Goalkeeper,93,4,6.542977449,68.98722247,Windy,League,2.656411381,162,66,Porto,162617,1
0.398566766,242,30,1,Low,Forward,42,1,5.560962749,83.60529093,Rainy,Friendly,6.291336898,198,73,Porto,66983,9
0.38759048,243,22,0,High,Forward,38,4,3.849220631,63.0057131,Windy,Cup,5.574718861,151,92,Braga,429267,1
0.496054309,244,24,0,High,Forward,51,4,2.403256723,35.77333861,Clear,League,2.235828636,164,96,Braga,86156,7
0.482642451,245,28,2,Medium,Forward,30,4,3.887353716,60.45506803,Snowy,League,3.427407055,163,72,Coimbra,631478,1
0.435548192,246,38,0,Low,Midfielder,77,2,4.945553667,17.05734482,Rainy,League,4.483361341,162,89,Porto,711477,2
0.485871025,247,33,0,Medium,Goalkeeper,70,3,4.000079217,25.35661859,Windy,League,3.236696021,171,70,Faro,502675,7
0.623551108,248,34,2,Low,Forward,107,1,4.568549802,65.66101666,Snowy,Friendly,3.89155044,163,70,Faro,2753,3
0.584235984,249,38,1,Low,Midfielder,104,1,3.463742725,81.75293369,Windy,Cup,3.695212057,160,87,Faro,239994,1
0.510256186,250,33,0,High,Midfielder,101,4,0.898318198,49.77317957,Clear,League,6.145191293,170,56,Porto,901648,2
0.424465144,251,31,1,Medium,Midfielder,64,4,2.80676113,16.15399231,Windy,Cup,5.987787414,162,58,Porto,218558,9
0.378500837,252,24,0,Low,Goalkeeper,86,3,8.273029246,39.60513856,Rainy,Cup,3.497411537,161,81,Coimbra,708315,5
0.466234697,253,22,2,Low,Midfielder,99,3,3.963289955,53.02530459,Rainy,League,4.975156209,171,85,Faro,939136,1
0.504186512,254,24,0,Medium,Forward,109,3,6.239357918,86.42093823,Clear,Friendly,3.185726165,160,86,Lisboa,301106,3
0.483841027,255,26,1,High,Goalkeeper,69,3,2.309242609,48.9502965,Snowy,Cup,7.869929791,192,71,Lisboa,558108,2
0.386720976,256,22,2,Low,Forward,106,4,6.16734571,41.56801381,Windy,Friendly,7.243703505,205,51,Coimbra,436253,5
0.632410525,257,21,2,High,Defender,71,2,4.057870272,38.66785003,Snowy,Friendly,4.753297468,187,72,Porto,601976,3
0.594985585,258,20,2,High,Midfielder,112,3,3.94231111,40.88283485,Clear,Friendly,7.104457909,155,68,Coimbra,63358,3
0.530654873,259,19,1,Low,Goalkeeper,113,2,4.445549904,62.12586782,Clear,Friendly,1.692139651,181,65,Braga,458136,6
0.545907124,260,36,0,Medium,Forward,105,2,0.310932782,37.31915528,Snowy,League,4.741768289,175,75,Coimbra,552070,6
0.618813973,261,32,1,High,Goalkeeper,113,4,3.780276845,82.54995299,Snowy,Friendly,4.552448629,183,70,Porto,168542,9
0.680271718,262,24,3,High,Goalkeeper,70,4,4.274099789,10.80673143,Rainy,Cup,2.790897399,176,58,Porto,184989,1
0.587264613,263,23,1,High,Defender,93,2,4.717813625,49.68192129,Clear,Cup,5.904365805,161,83,Porto,754432,8
0.509137136,264,23,0,High,Defender,30,2,4.025153671,56.02257946,Rainy,Friendly,3.099407824,184,74,Lisboa,67174,2
0.538919431,265,26,1,High,Midfielder,78,4,6.421134085,41.96469761,Windy,League,4.736610364,209,86,Braga,788132,9
0.57193032,266,22,3,Low,Forward,59,1,3.803393788,64.96675655,Snowy,League,3.441434375,155,95,Braga,312615,1
0.267465261,267,32,0,Medium,Forward,2,4,6.052128102,51.68308947,Clear,Friendly,6.650081616,209,93,Lisboa,806982,2
0.39918377,268,18,0,Medium,Forward,54,3,2.856455696,51.16751543,Windy,League,3.23270523,154,71,Porto,577392,7
0.334783416,269,20,0,High,Goalkeeper,16,3,5.756582694,70.21515229,Windy,League,7.506575725,207,78,Lisboa,272565,8
0.404387468,270,28,2,Low,Midfielder,65,3,6.432052319,54.25307235,Windy,League,6.577677052,164,60,Braga,923149,2
0.643278674,271,38,2,High,Forward,3,2,3.237124423,49.78650323,Clear,Friendly,3.316015984,152,79,Porto,10825,6
0.481593861,272,33,1,High,Forward,68,2,4.508623743,19.44934241,Windy,Cup,10.52873457,186,94,Faro,159114,2
0.257488338,273,37,1,Low,Defender,6,4,3.765175203,38.94211455,Rainy,Cup,7.000821113,202,53,Faro,790323,7
0.535192824,274,21,2,High,Goalkeeper,40,4,5.421695278,31.63005666,Rainy,League,4.131074987,197,89,Braga,740640,2
0.420785073,275,27,1,Medium,Goalkeeper,18,2,4.211030746,83.52963871,Snowy,Cup,5.555343986,155,50,Coimbra,594321,5
0.386333844,276,27,1,Low,Goalkeeper,91,2,2.326647024,38.05802007,Clear,Friendly,7.726243323,155,94,Porto,589423,7
0.615636597,277,36,1,Medium,Midfielder,69,1,5.04150789,20.66817711,Rainy,Cup,3.516060423,177,70,Lisboa,606826,5
0.39798832,278,24,0,Low,Defender,99,4,3.821797203,31.23105209,Snowy,League,2.056720968,151,73,Coimbra,112761,3
0.259504325,279,30,0,Low,Forward,5,3,5.520999169,34.6723569,Rainy,Cup,4.701495144,174,73,Braga,647289,9
0.716470704,280,29,2,High,Defender,87,1,8.384859459,68.186789,Snowy,Cup,5.040003345,198,51,Coimbra,178589,1
0.635866922,281,18,3,Medium,Defender,65,1,2.745130283,67.03352375,Clear,Cup,3.969911936,170,85,Coimbra,525470,3
0.568067348,282,35,1,Medium,Forward,74,2,6.10296629,59.29099622,Snowy,League,4.183156926,185,82,Braga,477809,7
0.490780735,283,31,2,Medium,Goalkeeper,105,4,6.258592724,53.73166038,Snowy,Friendly,7.993721902,200,88,Braga,450367,8
0.520046328,284,35,0,High,Midfielder,96,4,3.545323715,45.99096374,Rainy,Friendly,5.802110183,164,58,Porto,811518,6
0.25850705,285,18,0,Low,Forward,18,3,4.755794773,43.18198523,Rainy,Friendly,3.400718653,174,88,Coimbra,91354,5
0.561418276,286,23,1,High,Defender,23,1,2.352390714,61.86684455,Clear,League,4.280781511,150,61,Coimbra,449238,3
0.442093392,287,36,0,Low,Defender,116,2,1.279335159,45.07674244,Windy,League,6.139995668,195,66,Braga,685122,7
0.500485131,288,18,1,High,Defender,0,3,5.023767835,47.4500417,Rainy,Cup,1.762489824,192,94,Faro,767378,2
0.545405885,289,37,0,Medium,Goalkeeper,74,1,4.90109778,39.9970503,Clear,League,4.528986705,164,69,Porto,728654,8
0.457877333,290,28,2,Low,Midfielder,43,1,3.456160601,43.10557167,Clear,Cup,5.90115738,183,69,Braga,369666,7
0.713753502,291,32,3,High,Defender,71,1,7.236611984,73.24590552,Rainy,Cup,7.076413813,181,69,Faro,305224,5
0.528597539,292,29,0,High,Defender,38,1,7.254372031,49.69070441,Rainy,Cup,5.21816092,161,56,Coimbra,686763,8
0.280790187,293,30,2,Low,Goalkeeper,9,4,0.859406857,32.49514041,Snowy,Cup,7.328734249,182,58,Lisboa,439913,5
0.655050686,294,24,0,High,Defender,104,1,7.246178944,59.35003765,Snowy,Cup,3.008341069,202,76,Porto,635834,6
0.36629252,295,32,1,Low,Forward,44,2,3.995353178,61.18031656,Clear,League,6.681309102,173,76,Lisboa,960304,1
0.645184311,296,36,2,Low,Goalkeeper,114,1,3.952207388,43.28029718,Rainy,Friendly,3.762881221,192,81,Lisboa,449766,8
0.707958519,297,23,2,High,Midfielder,115,1,5.390457178,65.63037959,Windy,Cup,5.97235248,208,76,Coimbra,620762,9
0.62343716,298,25,0,High,Forward,108,1,4.497333687,52.9892543,Clear,Cup,4.712889157,190,63,Porto,559781,5
0.483537739,299,30,1,Medium,Forward,51,4,4.236668899,57.89016865,Snowy,League,2.63236518,175,59,Porto,938279,3
0.508490922,300,37,0,High,Defender,92,4,6.231740061,38.12992004,Snowy,League,6.39257049,156,87,Coimbra,770090,8
0.529694176,301,35,1,Medium,Defender,90,2,3.423982023,58.34254528,Rainy,Friendly,6.689863355,163,55,Braga,576498,6
0.559889604,302,18,1,High,Midfielder,79,3,1.218138666,64.54352315,Clear,Friendly,3.935126633,181,78,Braga,262773,8
0.366141977,303,35,0,Medium,Midfielder,13,3,3.506103444,56.62916388,Rainy,Friendly,5.170814999,190,86,Lisboa,301595,8
0.4295999,304,18,1,Medium,Midfielder,79,3,5.086696337,45.55346554,Snowy,Cup,5.777252651,161,69,Porto,171488,3
0.780069105,305,23,4,High,Midfielder,79,3,5.234651251,51.99665343,Snowy,League,2.782347824,155,51,Lisboa,733001,7
0.411299953,306,35,1,Low,Midfielder,16,1,5.842572917,71.98051521,Clear,Cup,5.127585329,203,54,Lisboa,710816,4
0.434637097,307,29,0,Medium,Forward,23,3,4.247762676,43.96406417,Rainy,League,1.895717969,178,70,Coimbra,132192,2
0.43634885,308,22,0,Medium,Forward,45,2,3.032091632,21.19220335,Windy,League,3.28386618,155,67,Coimbra,596089,5
0.481346792,309,27,2,Low,Defender,114,3,9.028730283,47.12881497,Windy,Cup,6.105531509,208,80,Faro,361715,2
0.695435502,310,18,3,High,Forward,89,4,4.276685465,58.44473364,Rainy,Cup,2.227486722,179,70,Faro,682129,5
0.681026423,311,33,2,High,Forward,60,2,5.529966683,57.11090547,Rainy,League,4.218286401,198,98,Braga,374150,3
0.472717232,312,38,1,Medium,Forward,21,1,4.797233998,31.66589656,Snowy,Cup,6.926026593,194,51,Faro,577100,5
0.417528953,313,22,0,High,Goalkeeper,24,4,3.602270725,53.84055354,Rainy,Friendly,3.530517794,185,84,Lisboa,540390,5
0.377718408,314,27,0,Medium,Defender,82,2,6.263661064,66.86504949,Clear,Cup,8.721159267,182,53,Faro,960477,2
0.304405577,315,21,0,Low,Midfielder,81,2,2.331798612,55.05699681,Windy,Cup,7.11879163,180,80,Faro,628945,2
0.773749398,316,36,2,High,Goalkeeper,93,1,6.017763041,76.2104615,Clear,League,4.266467832,202,85,Lisboa,506458,6
0.738336701,317,39,2,Medium,Midfielder,109,1,5.422874718,42.68508639,Windy,League,3.676789165,168,80,Faro,114792,3
0.528407953,318,32,0,High,Defender,78,4,6.375144399,68.59426224,Windy,League,3.884267624,195,85,Coimbra,644440,6
0.515677116,319,23,0,High,Forward,55,3,5.521519578,30.61320159,Snowy,Cup,2.889589535,160,74,Porto,945242,5
0.388816495,320,21,2,Low,Defender,98,3,5.06323892,37.50566598,Snowy,Friendly,7.916116581,189,70,Coimbra,552541,6
0.523773921,321,38,2,Medium,Goalkeeper,22,1,5.779707102,62.15928427,Windy,Friendly,7.224271774,164,70,Faro,819264,3
0.49707593,322,39,3,Low,Goalkeeper,39,2,6.49564856,44.06516848,Windy,League,6.918940224,192,94,Porto,305891,4
0.457106188,323,38,1,Medium,Defender,35,3,3.013830962,41.69080473,Rainy,Friendly,5.582775794,203,61,Faro,822671,4
0.59832497,324,30,2,High,Midfielder,43,3,3.999789926,45.60125164,Rainy,League,4.692536778,170,65,Braga,673622,4
0.62864218,325,37,2,Medium,Goalkeeper,91,3,6.670547484,65.63762136,Clear,Friendly,3.974473419,169,65,Braga,707818,6
0.62959224,326,26,3,High,Midfielder,34,4,5.621663138,44.2350348,Clear,Friendly,3.118852506,178,74,Porto,588690,5
0.769561894,327,32,3,High,Defender,102,3,4.936631579,46.00023932,Rainy,Friendly,3.796496791,203,51,Lisboa,491348,8
0.250658528,328,23,0,Low,Midfielder,11,2,3.435262149,22.77181061,Snowy,Friendly,5.589189656,190,85,Faro,226614,7
0.584781673,329,26,0,High,Defender,70,1,5.315664057,40.88887909,Snowy,League,4.256171082,156,73,Coimbra,78241,4
0.662058479,330,36,0,High,Goalkeeper,99,2,6.825398714,49.03991934,Clear,Cup,3.129341526,191,62,Lisboa,199262,3
0.571055655,331,20,2,Medium,Defender,97,4,4.529455495,54.72690443,Clear,League,2.310630626,179,76,Coimbra,126680,6
0.507873279,332,28,3,High,Defender,7,4,6.881636231,59.27559153,Rainy,Cup,6.884561686,168,60,Coimbra,816288,2
0.53295541,333,32,0,Medium,Midfielder,90,2,6.221804661,30.43315313,Windy,League,3.697813219,172,59,Faro,950791,2
0.235924488,334,28,0,Low,Goalkeeper,28,3,1.139347653,62.39427781,Windy,League,6.659980051,179,79,Lisboa,972964,8
0.574930434,335,33,1,High,Midfielder,51,3,6.099691235,55.71513116,Windy,Cup,4.310090633,193,50,Lisboa,375321,9
0.41566146,336,27,0,Medium,Forward,66,2,3.655381527,67.76933446,Clear,Cup,6.232088561,165,77,Lisboa,63645,1
0.467201038,337,19,1,High,Forward,67,4,2.099199325,54.79432975,Rainy,League,5.810534361,194,63,Faro,848726,4
0.384221422,338,18,1,Low,Defender,94,4,6.071029944,25.44781788,Snowy,Cup,3.612856641,154,52,Porto,960587,2
0.623771572,339,30,3,High,Goalkeeper,13,1,5.699407523,34.77518637,Clear,Cup,7.032510961,153,82,Coimbra,135450,5
0.205465626,340,21,0,Low,Defender,21,3,5.377926281,57.92910028,Windy,League,6.275518041,180,64,Faro,953194,6
0.624861225,341,19,2,High,Forward,61,2,5.265388125,53.31852167,Rainy,Cup,4.129499778,166,67,Porto,40386,7
0.421356754,342,26,0,Low,Defender,111,4,3.792275138,29.68994276,Clear,League,2.148570665,151,85,Lisboa,285159,7
0.378761664,343,26,0,Low,Goalkeeper,15,1,6.019082782,46.75214362,Snowy,Friendly,2.495050482,178,89,Faro,233652,2
0.48849525,344,24,0,High,Midfielder,96,3,2.942948958,48.52962585,Snowy,Cup,6.570764465,209,57,Porto,102294,5
0.723050992,345,35,0,High,Goalkeeper,100,1,5.477705791,47.58860973,Windy,Cup,1.91186571,179,97,Faro,649997,9
0.429677518,346,37,1,Low,Defender,40,2,4.500489654,59.55413832,Rainy,Friendly,4.724070163,154,79,Faro,557838,9
0.721976798,347,30,0,High,Midfielder,106,1,5.866231045,47.57112375,Snowy,Friendly,1.430909698,208,77,Porto,841692,7
0.587281637,348,39,0,High,Midfielder,34,1,4.860453522,41.21423765,Windy,Friendly,4.328667792,203,83,Lisboa,822896,8
0.431779156,349,27,0,High,Midfielder,42,2,6.250671375,89.63593425,Clear,Cup,7.671232341,162,89,Braga,733599,9
0.604255791,350,19,3,Medium,Midfielder,77,2,4.662223832,64.98550896,Windy,League,4.741028503,168,65,Lisboa,369777,4
0.493238977,351,30,0,High,Goalkeeper,68,1,6.8352989,45.24740024,Windy,League,8.592929279,205,53,Faro,748025,4
0.390162015,352,29,0,Low,Goalkeeper,106,3,1.352958498,55.07152509,Snowy,League,5.060947689,208,94,Faro,436800,5
0.370827318,353,21,0,Medium,Defender,106,4,2.830537001,44.35160521,Snowy,Cup,6.553707104,207,69,Porto,323284,8
0.351866948,354,32,0,Medium,Forward,69,1,3.848720981,45.47007499,Snowy,League,11.29778504,163,70,Lisboa,917097,5
0.377095215,355,20,0,Low,Goalkeeper,114,3,5.699407072,31.2720986,Snowy,Friendly,4.488378047,171,99,Braga,366143,2
0.475042162,356,37,0,Medium,Defender,44,3,5.468487026,50.40254648,Clear,Cup,2.864033339,181,88,Coimbra,885306,8
0.586329488,357,24,0,High,Forward,113,3,-0.266817958,42.82408528,Rainy,Cup,3.55104107,165,61,Lisboa,748246,6
0.526848551,358,28,0,Medium,Goalkeeper,54,1,6.176268733,51.87472138,Rainy,Friendly,2.548206101,198,67,Faro,656604,5
0.396246637,359,21,0,Medium,Defender,49,1,8.465289828,43.32934457,Clear,Cup,6.386466613,174,99,Faro,331405,9
0.495896973,360,20,1,Medium,Defender,107,3,5.858958175,66.92169992,Windy,Friendly,5.042279725,157,98,Faro,42044,9
0.572200028,361,19,3,High,Forward,29,3,2.345314752,24.03131131,Clear,Friendly,5.355375817,170,54,Porto,763433,2
0.586965473,362,18,1,Medium,Goalkeeper,111,1,0.851777736,23.31263113,Snowy,Cup,3.991631126,155,96,Braga,595482,7
0.572162174,363,30,2,High,Midfielder,21,3,2.557802544,41.08656775,Snowy,League,4.481927906,166,63,Porto,971598,5
0.490796281,364,22,1,High,Midfielder,51,2,4.608502616,41.90864499,Rainy,League,7.234751162,166,93,Faro,171471,7
0.447414981,365,19,0,High,Midfielder,15,2,5.446880675,44.58979837,Windy,League,4.055133706,165,65,Porto,27742,9
0.387230079,366,28,0,High,Forward,7,2,5.902140653,50.16037345,Snowy,Cup,7.631162663,180,51,Faro,693302,7
0.49145513,367,39,1,Medium,Midfielder,38,2,2.434246852,49.76385873,Windy,Friendly,5.924403736,179,63,Faro,273306,3
0.444238009,368,21,1,High,Defender,29,3,5.473448344,37.06616625,Clear,League,6.285395634,185,76,Porto,349704,8
0.55615206,369,22,1,Medium,Midfielder,76,1,4.413210694,49.65950634,Windy,League,3.913373091,191,74,Faro,293139,6
0.452768808,370,37,0,Low,Defender,93,1,-0.459486445,49.13410241,Windy,League,5.935616613,192,62,Lisboa,334641,6
0.611287801,371,26,2,Medium,Goalkeeper,117,3,4.223927695,47.35689823,Windy,Friendly,4.277702699,172,69,Faro,494288,9
0.255384348,372,26,0,Low,Goalkeeper,1,1,7.607425135,53.61132947,Rainy,League,6.737088731,194,66,Faro,79078,8
0.658515304,373,33,2,High,Midfielder,88,2,4.229578793,33.53497809,Rainy,League,6.774618447,186,96,Braga,318698,3
0.410252831,374,38,1,Low,Midfielder,61,2,6.130462306,29.22705582,Snowy,Friendly,6.920519319,178,66,Braga,274728,3
0.356230703,375,35,1,Low,Forward,31,3,4.335676947,21.76555782,Snowy,League,5.460529428,152,72,Porto,914955,2
0.303343416,376,27,0,Medium,Forward,10,2,3.965216916,49.97331336,Rainy,League,7.570675593,175,91,Coimbra,203482,9
0.468337936,377,25,1,Medium,Midfielder,43,1,7.627985964,41.40316991,Rainy,League,6.113919391,168,81,Porto,90366,3
0.556448272,378,27,2,Medium,Forward,112,4,6.743448973,78.87856809,Rainy,Cup,5.009561164,167,57,Faro,919500,9
0.671859943,379,31,3,High,Goalkeeper,36,3,3.629177768,43.3932327,Windy,League,3.777462857,196,62,Coimbra,66237,1
0.33225515,380,27,1,Low,Defender,31,4,1.172879468,43.13675735,Windy,Friendly,3.643572762,207,65,Braga,45597,9
0.432819497,381,39,0,Medium,Goalkeeper,85,2,6.287304385,34.64875598,Clear,Cup,8.736909717,164,78,Faro,341493,9
0.294888065,382,23,0,Medium,Midfielder,18,4,3.365531197,25.08174664,Snowy,League,4.884027758,176,93,Lisboa,6771,7
0.648945251,383,21,2,Medium,Goalkeeper,103,1,5.553510483,86.17120823,Rainy,Cup,3.842008851,164,86,Coimbra,384845,8
0.385132237,384,34,0,Low,Goalkeeper,18,1,4.684905669,54.40096809,Windy,Friendly,3.808844849,159,88,Coimbra,81007,7
0.432180108,385,20,1,Medium,Defender,61,3,3.876734128,66.22588646,Rainy,League,4.97145921,171,68,Lisboa,476622,1
0.592116726,386,25,0,Medium,Goalkeeper,107,2,5.987456803,65.72228181,Clear,Friendly,1.038753292,194,86,Porto,806723,3
0.394215629,387,33,0,Medium,Forward,25,3,4.27921437,55.18434315,Clear,Friendly,4.369741794,165,89,Lisboa,128690,9
0.578657579,388,33,0,High,Defender,112,3,5.977751331,51.18742994,Snowy,League,5.382270619,157,60,Coimbra,663543,1
0.574497669,389,30,0,High,Goalkeeper,86,3,5.872643586,65.17396457,Clear,Cup,3.511168164,204,64,Faro,853880,1
0.31012947,390,28,0,Low,Midfielder,86,4,6.486866101,99.77059247,Snowy,Cup,5.600767801,208,73,Faro,725375,2
0.506536375,391,19,2,High,Goalkeeper,52,4,7.097717081,34.90912248,Windy,Cup,5.656043987,206,91,Faro,466822,6
0.398203224,392,18,0,Medium,Defender,47,1,5.597672715,34.91434346,Snowy,Cup,5.664576153,201,75,Lisboa,569154,1
0.606965439,393,35,0,High,Defender,79,2,6.726359965,84.36488703,Rainy,Cup,4.046594435,189,91,Coimbra,995025,9
0.453659285,394,26,1,Low,Forward,79,1,5.982386347,28.62805322,Rainy,League,5.490772032,179,51,Faro,617990,9
0.499060913,395,27,0,High,Forward,15,3,6.121126364,61.59745093,Windy,Cup,1.937552179,171,84,Porto,318623,5
0.317045196,396,29,0,Low,Midfielder,20,1,2.500113521,86.02575285,Rainy,Cup,5.842209865,186,56,Lisboa,242407,5
0.301868212,397,22,1,Low,Defender,43,1,1.326844403,9.935897643,Snowy,Friendly,8.914495108,186,55,Coimbra,528499,9
0.422648032,398,18,1,High,Goalkeeper,16,4,1.912798829,52.74279534,Clear,Cup,4.48729248,165,79,Porto,717191,4
0.59192016,399,34,2,High,Forward,31,4,5.458952351,53.4227904,Rainy,Cup,3.555146196,189,93,Faro,599017,8
0.261966049,400,18,2,Low,Defender,48,4,3.049568932,54.10121577,Windy,Cup,8.275559783,159,86,Lisboa,886913,2
0.565241055,401,27,0,Medium,Defender,99,1,3.498827722,85.76387856,Clear,League,3.424040287,179,66,Porto,164193,9
