Gravidade dos Incidentes,Rivalidade Historica,Distancia entre Cidades dos Times,Consumo de Alcool,Presenca de Seguranca,Incidentes de Violencia Passados,Temperatura,Dia da Semana,Chuva,Sequencia de Vitorias do Time,Mistura na Zona dos Fas,Jogo Noite Adentro,Numero de Barracas de Concessao,Distancia de Viagem do Time Adversario
2.8238084,2,851,5,355,2,19,7,0,6,1,0,15,534
0.187157493,5,285,2,449,1,20,5,0,0,0,0,18,248
1.437266218,2,340,1,491,4,15,7,0,2,1,0,3,623
3.431903087,4,88,5,447,1,31,1,0,4,0,0,9,791
3.529166212,3,767,1,446,3,26,2,0,9,1,0,12,191
4.466444525,5,232,1,123,2,18,3,0,8,1,0,3,834
1.185319383,1,748,0,83,0,18,4,0,8,0,0,15,530
3.28013854,4,694,5,469,0,24,1,0,9,1,0,19,920
2.712482471,2,79,3,250,1,22,3,0,6,0,0,2,612
0.6,3,437,0,479,4,26,2,1,6,0,0,10,183
1.2,0,816,0,311,0,26,2,0,9,1,0,13,320
3.520236424,3,192,1,63,4,17,6,0,2,0,0,16,157
3.38858803,3,664,3,168,2,30,2,1,6,1,0,3,673
2.833522374,5,468,0,476,1,18,3,1,0,1,0,4,113
3.383155512,5,123,3,118,3,19,2,0,0,1,0,3,848
4.109714377,2,104,5,289,4,29,7,0,0,0,0,12,856
1,2,797,1,162,1,22,6,1,8,0,1,3,481
2.038935322,5,621,0,172,0,34,4,0,3,0,0,18,789
4.06978672,5,73,3,66,2,24,7,1,5,1,0,16,822
2.943732193,1,71,4,337,4,15,6,0,3,1,0,9,471
2.277026284,1,477,0,334,2,24,2,0,7,0,0,16,590
2.671416218,4,81,0,223,3,32,1,0,1,1,1,19,560
2.067652013,5,912,0,37,2,31,6,1,4,0,1,10,953
4.288708138,0,388,3,213,3,18,4,1,8,1,0,12,89
4.265718616,1,996,2,42,1,27,7,0,4,1,0,9,720
2.464482687,2,564,5,318,2,20,1,0,1,1,0,15,928
1.645321444,3,561,0,131,3,15,6,0,3,1,0,5,420
4.166421152,4,119,4,25,2,15,6,1,1,1,0,2,463
6.277552227,1,721,4,163,5,17,1,0,1,1,0,17,786
0.563637625,3,947,1,405,1,19,7,1,1,0,0,11,721
2.37877505,3,137,2,352,2,32,5,0,3,1,0,5,369
4.030533355,1,926,2,227,4,26,5,0,6,1,0,7,786
3.627042572,0,620,3,114,3,15,2,0,2,0,0,10,344
0.7,0,813,1,86,1,23,4,0,4,1,0,18,780
4.375198994,4,268,3,96,2,31,7,0,9,1,0,2,50
1.070248962,0,762,1,40,1,27,3,1,7,0,0,17,739
2.495698308,4,638,5,109,2,28,5,0,4,0,0,4,69
2.072041974,2,816,2,164,4,25,4,0,4,1,0,19,347
4.530094938,1,808,5,301,3,25,5,0,5,0,1,7,616
3.563157515,3,319,3,324,5,18,6,0,8,1,0,18,528
3.60457551,4,868,1,115,3,23,4,0,1,1,0,8,676
2.006397093,0,700,2,480,5,32,2,0,0,0,0,6,542
3.64545371,4,127,2,239,5,33,1,0,5,0,0,6,320
2.435989502,5,641,0,12,1,18,5,0,8,1,0,8,308
3.044037225,4,59,3,231,0,26,7,0,4,0,0,7,821
2.35546114,0,517,0,130,1,32,1,0,8,1,0,19,668
1.156769,5,385,2,169,2,32,6,0,1,0,1,1,291
2.952642902,5,685,3,280,4,20,1,1,4,0,1,14,810
3.808314129,0,235,3,495,2,25,7,0,8,1,0,10,195
2.820053542,5,595,5,340,3,19,7,0,3,0,1,4,957
1.982189858,1,170,4,203,3,30,7,0,2,0,1,16,702
2.603790268,3,641,1,227,0,25,3,0,6,1,0,14,324
3.15409305,1,767,4,200,2,19,3,0,4,0,0,17,541
2.012996453,1,614,4,261,2,23,2,0,3,0,0,17,228
1.717917464,0,717,2,235,0,25,4,0,1,0,0,4,133
2.008569647,0,323,5,10,2,29,7,0,1,1,1,13,408
4.648041083,3,459,1,468,1,31,2,0,8,0,0,18,980
4.842251489,4,407,4,142,1,32,4,0,6,1,0,6,747
2.34844793,1,696,4,99,1,28,6,0,0,0,0,15,634
5.13571913,5,990,3,15,1,21,7,0,4,1,0,2,163
3.294397004,3,147,2,492,2,30,3,0,5,0,0,16,523
3.744674458,1,290,4,253,1,23,2,0,4,0,0,18,884
2.234112361,4,606,1,142,1,17,4,1,7,0,0,8,934
0.6,5,760,0,125,0,30,6,0,6,0,0,9,181
1.597261605,1,852,0,82,0,21,3,1,3,0,0,10,291
3.214791867,2,997,2,165,1,21,4,0,4,1,0,3,382
3.0389926,3,163,0,220,4,34,2,0,2,1,1,19,827
2.38555304,0,536,3,78,4,15,5,0,6,1,0,19,267
3.999058631,1,838,3,480,3,22,5,1,8,1,0,9,251
2.662805234,5,290,1,309,4,15,6,0,1,1,1,14,351
6.545648537,5,205,5,153,2,26,2,0,8,0,1,8,463
2.174390888,3,401,2,208,0,31,6,0,3,1,0,7,494
1.525909948,3,93,2,215,2,24,1,1,7,0,0,7,760
1.027058977,5,641,0,415,0,33,6,0,9,0,0,9,587
3.281832731,5,361,4,210,2,23,7,0,2,0,0,5,775
5.840193997,5,187,4,248,2,24,5,0,6,1,0,8,478
3.529935017,1,712,5,416,1,25,6,0,7,1,0,5,91
3.755856133,5,993,4,436,3,24,5,0,3,0,1,2,611
6.775052096,0,485,5,77,3,31,5,0,8,1,0,16,658
3.086230298,5,803,1,180,3,21,1,0,9,0,0,17,538
0.9,0,192,2,419,1,19,3,1,9,0,0,6,247
3.998716744,1,872,0,306,3,34,3,0,8,1,0,3,828
1.89064463,3,348,1,79,2,26,7,1,9,0,0,8,603
0.657424009,0,611,3,296,1,19,1,0,1,1,0,3,712
3.568555855,1,311,3,26,2,15,6,0,2,0,0,1,874
3.151868374,5,561,3,146,2,24,1,0,2,1,1,10,606
3.003734157,1,722,5,228,3,21,2,0,1,0,0,18,294
5.165768673,5,111,5,320,2,26,2,0,6,1,0,6,874
2.489266484,1,616,2,15,2,16,7,0,6,1,1,4,858
3.170553599,3,472,3,207,2,23,6,0,5,1,0,1,812
3.045260675,0,445,5,457,0,19,2,0,4,0,0,6,332
4.322721957,3,933,5,141,1,19,3,0,7,1,0,4,266
2.573189382,2,80,4,372,1,28,6,0,7,1,0,11,409
3.668650208,5,379,5,460,0,33,7,0,3,0,0,19,707
2.921097626,0,998,3,353,2,32,4,0,2,0,0,6,868
1.151439602,3,851,1,193,1,22,5,0,0,0,1,16,464
4.344244979,0,218,3,27,5,17,2,0,6,1,0,15,374
3.288114882,2,315,4,425,2,28,7,0,5,0,0,13,369
3.142276798,4,357,3,222,3,25,5,1,2,1,0,6,465
1.778011529,5,508,0,57,3,22,1,0,2,0,1,1,264
3.990440916,5,234,4,38,2,26,3,0,1,0,0,19,975
3.234874043,1,383,2,425,1,25,2,0,7,0,0,14,288
3.729245078,5,564,3,162,2,23,6,0,7,0,0,1,939
3.423885826,5,490,5,341,0,18,6,0,5,1,0,8,261
1.2924476,3,722,1,247,1,33,4,0,7,0,0,17,954
5.058701782,5,440,3,328,2,21,6,1,7,1,1,4,880
2.355219483,5,821,1,274,1,31,3,0,8,1,0,1,243
3.465617341,2,984,0,208,3,30,1,0,8,0,1,5,892
3.550118866,2,609,2,23,2,33,6,0,2,1,0,10,449
2.307062721,0,303,5,285,2,26,7,0,5,0,0,16,312
3.325649579,0,635,4,477,5,21,7,0,6,1,0,17,917
5.468218416,5,384,4,19,1,28,6,0,6,0,0,1,611
3.158306832,5,449,2,148,4,25,6,0,1,1,0,19,716
0.843216375,1,215,0,176,0,25,5,0,4,1,0,7,989
1.995593093,0,309,0,156,2,21,3,0,3,1,1,12,112
3.896100573,3,53,3,412,1,25,7,0,2,0,0,17,473
3.402583156,5,937,0,254,1,17,5,0,8,1,1,4,861
3.110991969,3,168,3,436,2,29,6,0,6,0,0,6,254
1.670613072,5,972,1,454,1,17,2,0,0,1,0,8,701
1.155387001,3,519,2,79,0,23,6,0,1,1,1,17,133
2.653951926,4,519,1,337,4,31,6,1,5,1,0,6,803
1.174745711,3,834,1,330,1,31,1,0,2,0,0,13,163
2.583193091,0,542,1,416,5,26,4,0,8,0,0,13,817
3.115599591,5,787,1,113,1,21,3,0,7,1,1,17,727
3.289116192,0,913,4,238,4,25,6,0,4,1,0,17,898
2.955076612,3,549,0,325,0,28,5,0,5,1,1,16,724
2.512767218,2,119,2,147,1,34,1,0,6,0,1,17,522
2.527561931,2,743,2,328,4,15,7,1,8,0,1,4,809
2.422919778,2,914,5,395,1,20,1,0,4,1,0,11,966
2.50626974,5,825,1,45,2,31,7,1,6,0,0,16,810
0.523629069,1,419,2,127,1,23,2,0,1,0,0,11,213
2.75437593,4,230,3,264,1,15,3,1,4,1,0,4,96
5.801733928,3,54,2,322,3,26,2,1,5,1,0,7,166
0.770068558,1,246,1,459,2,34,2,0,3,0,0,13,642
2.497979618,2,96,2,344,1,31,2,0,4,1,0,19,661
3.343981524,3,601,0,29,2,18,1,0,1,0,0,18,824
0.5,1,683,1,307,1,22,5,0,5,0,0,8,357
4.062895286,0,696,4,30,3,33,5,0,6,1,1,4,128
1.62426489,2,189,0,487,0,33,4,1,1,1,0,15,715
1.573330166,1,911,2,265,0,19,6,1,2,0,0,11,643
4.006759368,5,714,4,257,2,25,4,1,8,0,0,1,662
3.463407995,0,589,5,481,1,20,5,0,4,1,0,10,604
0.9,2,476,0,459,0,27,2,0,9,0,0,18,497
4.429808719,4,638,5,175,2,33,1,0,7,0,0,10,701
1.421855134,2,736,3,479,1,20,2,1,9,1,0,7,525
2.327283871,5,610,0,358,1,27,2,1,4,0,0,14,94
4.970862619,4,903,4,264,0,20,7,0,8,0,0,19,713
4.906259076,4,359,5,87,1,30,2,0,3,0,0,4,321
3.666392342,4,323,3,462,1,32,3,0,3,1,0,12,585
3.988745522,3,588,5,289,1,25,3,0,4,1,0,16,746
1.975888592,3,889,2,291,0,34,2,0,6,1,0,15,439
0.606405272,4,439,1,395,3,31,4,0,1,0,0,16,943
2.487984958,0,508,5,439,5,24,4,0,0,1,0,14,714
1.582225816,4,782,2,374,1,30,5,0,1,0,1,12,909
1.57684349,1,683,1,43,1,19,1,1,2,0,0,3,580
3.01377553,4,410,1,455,1,24,3,0,4,0,0,8,460
4.019169804,3,118,4,480,1,17,6,0,9,1,0,1,600
2.847374357,3,632,3,434,4,33,2,1,2,0,0,5,695
4.798033067,1,711,3,108,1,18,6,0,6,1,1,8,579
1.863856553,1,748,0,152,1,26,3,0,7,1,0,9,370
0.845649128,2,480,2,64,1,24,6,0,0,1,1,1,488
3.011854605,0,934,4,12,3,25,5,0,5,0,0,15,984
2.515496585,0,807,5,341,4,22,4,0,0,0,0,19,237
0.2,0,757,2,431,2,26,7,1,2,0,0,12,252
5.682847403,5,81,5,444,4,28,4,1,2,0,0,13,762
4.179634441,3,670,5,410,4,17,7,0,2,0,0,7,552
5.312673668,0,914,5,495,3,25,7,0,6,1,0,19,243
2.209779408,2,562,0,228,3,21,1,0,1,0,0,6,165
1.388650386,2,231,0,220,2,29,1,0,9,1,0,15,150
3.891655592,0,735,4,314,4,25,7,0,9,0,0,5,761
1.597753603,1,730,0,158,1,21,5,0,3,1,1,3,247
2.987544747,2,297,4,241,1,33,1,0,5,0,0,8,503
0.9,1,669,0,97,0,30,5,0,6,1,0,10,519
3.616973766,3,931,3,417,2,33,6,1,4,0,0,8,845
1.85864357,5,346,4,220,1,27,6,0,1,0,0,19,501
0.807610479,2,825,3,232,0,31,7,0,0,1,0,17,842
2.712484266,1,977,3,305,1,28,3,1,7,0,0,19,170
1.619067569,0,79,4,157,1,16,2,0,3,1,0,12,391
1.73666948,3,351,2,216,1,24,4,0,4,0,1,2,540
2.086336377,4,525,1,369,0,20,7,0,3,1,0,11,323
3.322505058,4,922,0,428,3,30,2,0,9,1,0,4,576
3.159970094,0,997,5,441,3,21,6,0,5,1,0,7,555
3.011501675,3,401,0,236,2,33,3,1,3,0,0,7,521
2.479189849,3,531,5,426,0,24,6,1,2,1,0,12,922
3.875377934,3,366,2,369,4,34,7,0,3,0,0,11,164
1.692912472,3,786,1,193,2,29,1,0,6,1,0,7,811
5.433618428,4,446,2,50,1,26,4,0,9,1,0,15,780
2.473712224,1,138,1,191,2,23,1,0,0,0,0,7,542
3.823740548,3,283,4,53,2,32,2,0,2,0,0,14,974
3.852515515,1,217,4,219,2,31,6,0,2,1,0,16,84
5.277117783,3,792,5,346,1,33,1,0,8,0,1,12,395
1.8571094,2,175,3,465,0,24,5,0,5,0,0,19,777
4.00295166,5,622,3,259,1,22,2,0,9,0,0,8,671
1.95253926,2,169,5,93,0,34,1,0,0,1,0,17,342
2.598769811,5,477,4,148,2,19,2,0,1,0,0,15,328
4.773064654,2,239,5,487,1,27,1,1,6,0,1,9,989
2.455577503,3,682,3,484,2,16,1,0,1,0,0,11,870
4.783467397,1,477,5,240,0,15,6,1,8,1,0,2,729
4.60423558,5,609,4,407,2,22,6,0,1,1,0,9,171
3.597105756,4,251,2,435,5,24,6,0,3,1,0,9,801
2.145501698,0,108,0,472,3,19,2,0,1,1,1,17,91
6.006935038,5,746,4,21,3,32,3,0,7,0,0,12,811
3.022651451,5,272,5,477,0,16,7,0,0,0,1,5,745
2.979177383,4,541,4,282,4,23,2,1,3,1,0,13,802
2.646127353,3,60,4,497,1,30,4,0,7,1,0,6,517
3.932843864,2,842,3,99,1,34,4,0,1,1,0,12,402
4.287903968,2,750,5,471,0,31,3,0,3,1,1,14,297
0.776606845,1,561,3,34,1,30,1,1,0,1,0,9,719
4.552050236,3,863,5,35,4,15,2,0,2,1,0,11,134
5.099138265,4,359,3,440,3,19,7,0,8,1,0,1,609
2.21489539,3,798,3,162,2,33,6,1,4,0,0,4,927
1.939384958,3,83,2,482,0,32,1,1,5,0,0,2,350
4.259647907,2,389,4,69,0,34,1,0,4,1,0,8,130
3.115138265,4,696,2,69,0,17,4,0,0,0,1,5,163
1.018411411,0,530,3,292,1,32,6,1,3,1,1,2,302
3.541859863,5,623,2,180,1,25,7,0,3,0,0,7,732
3.560908657,2,874,4,85,2,25,6,0,4,0,0,19,239
4.868450708,4,788,4,285,3,25,2,0,2,1,0,9,558
2.465808935,1,142,3,456,7,24,5,0,3,0,0,10,829
5.417633555,5,677,4,217,3,24,6,1,3,1,0,14,654
3.451136113,5,893,2,418,2,18,7,0,2,1,0,3,824
3.474722975,2,182,1,164,0,23,6,0,7,1,0,12,651
3.482411809,1,893,4,189,2,24,4,0,6,1,1,8,732
1.876178211,2,468,2,91,3,27,6,0,5,0,0,7,698
2.045823537,3,517,2,19,3,15,1,0,5,1,0,1,759
4.239771713,4,854,2,252,2,30,1,1,6,0,0,2,523
0.719613804,1,493,4,187,2,33,5,0,1,1,0,12,997
1.6063707,5,754,1,295,2,26,1,0,9,0,1,11,772
3.497126226,2,961,3,266,1,19,3,0,9,1,1,6,238
2.805379692,5,79,3,319,1,19,5,0,2,1,0,19,802
2.500006847,1,347,4,13,3,21,6,0,7,1,0,10,928
4.760914468,5,110,4,224,2,26,1,0,2,1,0,3,757
1.630399923,2,507,0,400,2,28,4,0,2,0,1,5,401
4.391166365,2,353,5,39,2,15,4,0,4,1,0,11,996
2.041836222,0,389,1,355,1,20,7,0,7,0,0,6,64
4.116326019,5,910,2,74,2,32,3,1,8,0,1,4,948
0.873457713,0,497,5,133,1,20,5,0,4,0,0,6,627
1.469813742,0,885,2,294,2,33,5,0,5,0,1,15,347
5.168419956,5,351,5,162,3,26,1,0,2,1,0,12,895
4.057844499,1,930,3,49,4,32,1,0,9,0,0,12,355
5.176251207,3,589,5,35,4,17,2,1,2,1,1,3,580
3.708029959,2,534,4,282,2,25,6,0,1,1,0,19,478
1.48301229,4,126,1,168,1,18,3,0,1,0,1,9,892
2.904860342,0,682,3,198,4,27,5,0,5,1,0,7,676
3.419464597,1,564,5,273,0,15,1,0,0,1,0,12,530
5.392582472,5,598,1,78,1,34,6,0,7,1,0,10,198
2.757874856,1,993,4,10,3,20,5,1,8,0,0,11,361
2.852269383,1,708,2,88,3,28,6,0,1,1,0,4,745
1.442705442,5,141,0,237,2,23,3,0,9,0,0,19,421
2.183554404,4,900,1,336,3,23,4,0,5,1,0,10,260
4.354130079,5,834,2,55,2,21,3,0,5,0,0,7,355
2.9157521,4,515,1,117,2,29,5,0,6,0,0,10,654
2.419979257,5,515,1,484,1,24,1,0,6,1,0,19,855
3.168598965,0,938,1,364,3,23,5,0,2,0,0,17,569
3.40461181,4,648,4,133,3,29,2,0,0,1,0,17,857
2.86199849,0,89,3,484,2,23,6,0,7,1,0,12,81
3.173363189,4,739,1,157,0,21,3,0,6,1,0,5,679
1.48888462,4,378,4,475,1,22,2,0,2,0,0,13,161
1.664719005,5,334,0,433,1,16,5,1,6,0,0,10,940
2.737901149,4,996,3,261,3,17,7,0,9,0,0,6,616
0.6,0,603,4,11,1,16,5,0,6,0,0,16,861
2.940619607,5,846,0,231,3,15,6,0,4,1,0,15,83
3.911473606,2,115,3,198,1,26,2,0,8,1,1,13,966
1.799936199,0,685,4,495,2,19,1,0,0,1,1,17,325
0.1,2,706,0,487,1,32,1,0,1,0,0,9,460
5.354173129,1,681,4,80,4,33,3,0,8,0,0,6,99
3.19234934,5,158,0,368,0,16,6,0,1,0,0,17,617
2.272140973,1,464,1,342,1,30,2,0,8,0,1,10,840
3.656050715,5,141,1,106,4,20,3,0,7,0,1,4,422
2.452713153,5,417,3,241,1,17,3,0,1,0,0,1,240
0.950974553,0,869,0,39,3,22,4,0,1,0,0,2,747
1.902557289,2,472,1,39,1,18,6,0,4,1,0,1,304
3.475770642,5,621,3,224,0,32,3,0,0,0,0,19,641
4.070367591,2,911,2,182,4,34,6,0,3,1,0,6,126
3.62684028,5,788,1,289,2,18,6,0,7,1,1,1,262
1.984907025,2,289,1,477,3,22,3,0,2,1,1,14,312
1.525967084,1,484,5,485,1,21,4,0,0,1,1,5,650
3.277164719,0,261,4,449,2,34,3,0,9,0,0,5,129
4.027273989,5,449,2,220,2,32,3,0,4,1,0,1,278
2.327020921,3,659,0,326,1,15,6,0,2,1,0,11,390
1.129862911,2,575,3,406,1,32,3,0,7,1,0,16,802
2.007687166,2,779,2,134,0,16,2,1,2,0,0,12,78
1.231737973,3,517,0,89,4,33,4,0,0,1,0,2,866
2.035196611,0,219,1,193,2,24,1,0,6,0,0,7,213
4.086125484,2,868,5,24,1,15,3,0,3,1,0,16,79
1.440881634,0,841,3,20,2,21,2,0,0,0,1,1,799
4.773802527,2,924,3,405,2,28,2,0,5,1,1,3,262
1.865473306,4,259,2,351,0,15,2,0,4,0,0,10,211
2.580399487,2,305,4,98,0,18,4,0,2,1,1,18,230
2.059646026,4,732,0,12,3,25,7,1,7,0,0,3,738
3.498088779,5,122,5,33,0,16,7,1,9,1,1,7,77
1.603814772,0,196,5,98,1,22,4,1,3,1,0,16,304
3.780522705,2,389,2,18,2,32,5,0,6,0,0,7,389
3.359882289,1,366,4,485,4,31,3,0,5,0,1,4,820
4.848173569,1,667,4,55,5,28,1,0,8,1,0,19,969
4.432396588,3,655,4,103,4,32,1,0,6,0,0,19,895
2.812936232,1,624,3,80,0,24,5,0,8,0,0,18,801
2.663251408,4,203,0,197,4,34,1,0,6,1,0,9,837
0.6,1,304,0,148,1,32,3,0,1,1,1,2,313
2.588312771,1,400,2,19,1,34,1,0,2,1,0,18,579
2.574754832,1,596,1,12,2,19,3,0,7,1,1,7,98
2.26433014,2,884,2,28,4,22,4,0,7,1,0,10,706
1.981494886,3,361,0,139,1,24,7,0,1,1,0,17,369
4.154653866,0,857,3,410,1,15,4,0,8,1,1,8,165
3.527582291,3,814,2,230,3,31,3,1,6,1,0,8,565
1.349535007,4,718,1,139,1,33,7,1,2,0,0,17,712
4.098252819,2,183,5,446,1,31,7,0,5,1,1,13,355
4.258866469,5,997,2,409,3,24,6,0,6,0,1,13,765
2.602721406,2,178,4,122,3,32,3,0,3,1,0,8,467
1.056431126,1,485,1,147,2,15,4,0,3,0,1,15,995
2.26896985,1,329,4,461,2,31,3,0,0,0,0,3,818
3.328434845,4,407,3,52,0,27,5,0,7,1,0,15,84
2.654110829,5,979,0,227,3,24,4,0,3,1,0,10,783
4.841442813,2,932,2,67,5,15,1,0,6,1,0,1,710
1.696290411,5,301,2,122,1,34,4,0,6,0,0,11,675
1.130553081,0,184,4,197,2,21,1,0,0,1,0,7,852
3.056767288,3,892,4,131,0,27,1,1,4,1,0,11,264
1.624418096,2,572,0,417,3,21,5,0,1,1,1,15,552
2.662967298,5,853,2,469,4,20,4,0,6,1,1,2,512
2.816402138,0,709,0,94,3,27,4,0,2,1,0,1,72
3.877547524,0,368,4,115,4,22,5,0,0,1,0,6,748
2.583841884,3,129,5,409,4,30,7,0,1,0,0,19,370
2.391843732,0,240,4,365,2,23,4,1,3,0,0,4,720
2.498812947,4,502,1,108,1,27,7,0,0,1,0,11,588
2.62353229,0,393,4,18,3,16,1,0,6,1,0,1,133
3.297824443,5,79,4,15,3,26,6,0,9,0,0,18,536
3.679131069,4,463,5,117,0,26,6,0,6,1,0,3,465
1.921056055,0,920,0,458,2,29,7,1,7,1,0,14,273
1.1,1,417,1,471,2,34,3,0,9,0,1,14,926
2.459297565,0,790,1,161,2,24,6,0,1,1,0,5,517
2.33710603,4,645,2,403,2,28,6,0,8,1,0,1,461
0.862999981,0,551,5,347,3,31,5,0,7,0,0,4,71
3.143450655,0,711,3,246,3,24,6,0,1,0,0,4,310
1.252919413,0,922,2,466,3,25,5,0,3,1,0,13,436
2.930482402,4,750,2,36,3,31,7,0,4,0,0,5,416
2.259239809,0,70,2,128,1,25,3,1,9,0,0,10,914
1.549598466,3,598,1,220,4,29,1,0,9,0,0,15,406
0.99196257,5,295,0,109,1,18,3,1,2,1,0,6,642
3.090625511,3,332,4,12,0,18,4,1,3,1,0,5,495
4.012266585,4,663,1,303,4,29,3,0,5,1,0,6,533
3.218322657,1,980,4,466,1,28,5,1,6,1,0,19,740
3.627440143,3,855,4,339,1,23,2,1,3,1,0,9,148
5.344950048,5,281,3,338,3,30,4,0,8,1,0,16,636
3.780119378,2,365,2,26,2,15,7,0,7,1,0,1,149
3.345999788,5,887,3,115,2,17,6,0,9,0,0,8,506
1.885756035,3,849,2,239,1,18,6,0,6,0,1,5,97
1.509122756,2,385,1,313,0,33,7,0,2,0,0,3,884
3.368012613,4,460,4,186,1,23,6,0,0,1,0,13,408
3.649960154,5,294,3,436,2,33,3,0,8,0,0,2,797
1.476938117,1,436,5,93,1,22,3,0,6,0,0,3,456
2.313045531,2,738,1,272,2,18,1,0,8,1,0,2,620
2.376280113,2,774,1,205,1,27,7,0,5,0,0,3,824
5.076487113,5,407,5,258,3,33,4,1,8,1,0,8,868
1.392407755,3,663,2,391,0,28,1,0,1,0,0,3,293
4.666798532,2,847,4,467,2,19,5,1,3,1,0,10,444
2.486375272,4,71,2,158,1,32,5,0,7,0,1,2,986
4.967594247,5,68,2,215,0,32,1,1,6,1,0,6,864
0.281379099,4,336,1,418,2,29,4,0,0,0,1,14,151
3.872240869,5,325,2,90,2,31,1,0,3,1,0,7,490
0.5,4,708,0,198,2,17,6,0,5,0,0,4,432
4.580845942,3,947,5,421,2,15,1,1,3,1,0,12,219
3.342207137,5,601,5,215,0,32,4,0,5,0,0,7,900
1.584643167,1,728,4,317,4,30,5,0,0,0,0,6,891
3.508796714,3,652,5,278,1,20,2,1,8,0,0,19,154
2.139169317,4,121,2,299,1,23,1,1,2,1,1,8,205
3.528965657,5,414,2,392,3,24,6,0,4,1,1,6,863
3.378820713,3,999,3,370,2,31,6,0,2,0,0,18,506
4.858748833,4,844,4,460,1,21,1,0,7,0,0,18,502
4.841308535,0,384,4,397,2,28,3,0,4,1,1,17,781
3.007513138,0,701,5,309,2,28,4,0,6,0,0,16,928
2.064559828,2,800,2,391,2,26,3,1,2,1,1,14,900
0.890202965,1,639,0,264,1,20,5,0,2,1,0,5,704
1.411801532,0,248,3,408,1,28,3,0,1,1,1,4,865
1.4,4,66,0,477,0,22,4,0,9,1,1,11,622
3.246148962,3,267,2,17,2,31,1,0,4,1,0,19,227
3.277588547,5,790,4,123,3,22,1,0,5,0,0,5,419
4.377719192,3,901,4,14,6,22,2,0,1,0,1,14,223
0.562544549,2,699,0,459,4,31,5,0,1,0,0,5,102
0.8,3,196,1,485,0,25,1,0,5,1,0,15,844
0.778940226,0,259,2,351,1,21,3,0,3,1,0,13,932
2.788983871,3,719,4,82,2,21,2,0,3,1,0,13,542
3.654114315,0,463,5,357,4,26,2,0,4,0,1,2,370
1.222579551,0,714,1,130,3,30,7,1,7,0,0,7,231
3.556438827,1,905,4,311,4,27,5,0,3,1,0,1,278
2.356784141,2,379,5,458,0,29,2,0,5,1,1,10,77
4.800553282,4,944,4,381,4,33,6,0,8,0,0,2,437
1.605949065,0,919,1,493,0,17,4,0,0,0,0,2,62
2.394927234,5,401,0,378,1,25,3,0,5,1,0,6,815
3.008172508,2,212,2,243,1,22,2,0,2,0,1,12,237
2.253039054,4,868,1,75,1,22,1,0,5,0,1,6,108
2.648289962,5,150,1,239,2,26,3,0,5,1,0,7,384
4.036866384,3,376,4,419,2,17,5,0,2,1,0,17,880
4.237672526,2,376,5,40,3,34,2,0,3,1,1,9,793
3.944306376,5,204,1,316,2,16,3,0,5,1,0,8,861
1.580710726,2,59,2,306,0,17,1,0,4,0,0,8,164
1.758109948,2,402,0,60,2,30,2,0,3,1,0,17,829
3.347136065,3,988,5,156,1,33,5,0,2,0,1,13,606
0.4,3,232,0,104,2,34,5,0,1,1,0,18,445
1.232691683,2,504,0,338,1,21,7,0,7,0,1,14,410
3.762877647,5,695,2,396,4,33,5,0,8,1,0,4,849
2.806801321,1,55,4,47,3,15,6,0,3,0,1,16,870
3.272581074,0,382,5,207,1,27,2,0,3,0,0,5,771
5.243519159,3,993,5,250,3,28,2,0,4,0,0,10,113
3.116952278,1,382,2,182,1,15,2,1,3,1,0,15,806
4.603446828,3,307,5,265,2,18,1,1,9,1,0,15,592
1.662537482,2,260,1,464,3,31,6,0,7,1,0,19,509
2.022281841,1,100,3,50,4,20,7,0,1,0,1,6,451
5.623472268,5,494,3,418,1,34,5,0,4,1,0,12,695
6.409965424,5,708,3,482,6,20,3,0,9,1,1,10,180
2.105706315,4,426,0,443,1,16,6,0,9,0,1,14,446
1.036189998,0,689,5,138,0,31,3,1,7,0,0,17,110
1.409115259,0,535,2,63,0,30,2,1,3,1,0,7,375
4.49061527,3,819,5,95,0,26,5,0,0,1,0,15,829
1.260199688,0,100,2,221,4,26,7,0,4,0,0,11,184
3.286030472,4,203,5,278,2,32,5,0,4,0,1,11,487
3.665269001,5,631,0,305,4,30,2,0,8,0,1,3,693
1.896505948,1,837,1,30,3,20,1,0,2,1,0,1,401
2.519974723,1,840,3,224,2,27,3,0,2,1,0,18,701
3.487681148,5,359,3,434,3,30,3,0,3,0,0,10,167
3.501114523,2,448,5,198,6,24,4,1,4,1,0,12,494
1.833077081,5,183,0,170,2,25,7,0,8,0,0,15,430
2.041808001,1,269,3,210,1,15,2,0,3,0,0,15,888
3.075067515,3,212,5,38,1,21,3,0,8,0,0,10,348
2.891292873,4,697,4,390,2,31,7,0,6,0,0,13,847
6.045513113,5,618,5,253,1,26,3,0,4,0,1,18,541
2.444475119,2,551,2,192,2,34,1,0,1,1,0,16,154
4.090163159,3,995,3,41,3,34,6,0,9,0,0,2,612
5.140794878,5,738,3,276,4,29,2,0,9,0,0,7,452
4.164009349,3,164,4,445,3,23,2,0,5,0,0,10,146
3.312831959,5,548,1,45,2,20,6,0,6,0,1,6,846
3.965470214,3,521,5,102,4,19,7,0,3,1,0,13,94
1.032589753,0,198,1,377,5,19,6,0,6,1,0,12,509
3.985620261,3,290,5,168,0,23,6,0,2,0,1,12,454
